b1_nummer;politician;vote;law;date;house;pdc_naam;category;district;sum_industry;sum_services;sum_agriculture;industry;services;agriculture;total_pers_taxes;vermogen_tax;income_tax;catholics;geref;hervormd;catholic_pct;geref_pct;hervormd_pct;party_granular;party_simple;birth_date;start_date;tenure;death_date;name_in_elec_combined;turnout;vote_share;soc_share;soc_dum;dsle;vote_share_nc
00264;Conrad;1;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Conrad;social;'s-Gravenhage II;24192;49146;3829;0,313501885521013;0,6368758710098046;0,04961904496952533;525337;130;666;63164;7822;111627;0,34588994211803104;4,28337522520302e-02;0,61127630562993873;liberal;liberal;1825-05-26;1891-09-15;3011;1902-08-12;J.F.W. Conrad;0,773568735001714;0,3980734767025090;348;1;911;0,34991039426523296
00522;Harte van Tecklenburg;1;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Harte van Tecklenburg;social;Grave;1843;713;875;0,537161177499271;0,2077786037308542;0,25497232904954187;47633;6275;5396;44594;1;630;0,98604754007739093;2,21116639027087e-05;0,01393034825870647;catholic;confessional;1853-10-15;1888-05-01;4243;1937-07-04;mr. J.J.I. Harte van Tecklenburg;0,412283279459301;1,0000000000000000;0;0;2073;NA
00596;'t Hooft;1;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Hooft;social;Haarlemmermeer;7122;2425;5719;0,466526922573038;0,1588448771510740;0,37460800017822210;104552;1663;5191;21926;6786;18853;0,46096920004204767;1,42667928098392e-01;0,39636287185956054;protestant;confessional;1840-02-03;1894-05-16;2037;1933-07-12;G.B. 't Hooft;0,874921590766529;0,2852545348156817;0;0;911;0,22410766530134582
01269;Smeenge;1;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Smeenge;social;Meppel;5827;4794;2987;0,428203997648442;0,3522816836842114;0,21949064452489431;49190;2671;2321;976;9049;31405;0,02355780835143615;2,18416606323920e-01;0,75802558532464381;liberal;liberal;1852-05-25;1886-04-05;5000;1935-05-09;mr. H. Smeenge;0,812277079031350;0,5327500591156302;0;0;911;0,28541026247339796
01180;Schaepman;1;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Schaepman;social;Almelo;13047;4527;5467;0,566251464780175;0,1964710189660919;0,23726483367808479;41091;1356;1890;23934;3314;21482;0,49115534578288528;6,80073876462138e-02;0,44083726657090089;catholic;confessional;1844-03-02;1880-07-15;7090;1903-01-21;dr. H.J.A.M. Schaepman;0,886745077309370;0,5414091470951793;1673;1;911;0,20009270704573548
00404;Ferf;1;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Ferf;social;Hoorn;3402;4742;1451;0,354559666492965;0,4941974755089006;0,15121122026022443;101901;3306;8711;13461;1330;23509;0,35146214099216710;3,47258485639687e-02;0,61381201044386424;liberal;liberal;1854-01-09;1891-10-02;2994;1916-04-29;P.B.J. Ferf;0,894275789155717;0,6670108415074858;3876;1;911;0,26811220099810706
00114;de Bieberstein Rogalla Zawadsky;1;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Bieberstein Rogalla Zawadsky;social;Sittard;2597;1630;1704;0,437868824818749;0,2748068910183068;0,28726947732584873;30477;2475;16556;42261;1728;3603;0,88798537569339397;3,63086232980333e-02;0,07570600100857287;catholic;confessional;1854-01-24;1897-02-16;1030;1929-03-22;Ch. baron van Bieberstein|mr. C.C.M.H. baron van Bieberstein Rogalla Zawadsky;0,607496095783446;1,0000000000000000;0;0;1086;NA
01374;Travaglino;1;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Travaglino;social;Druten;1610;488;912;0,534883720930233;0,1620974407700092;0,30291989054577589;51195;4171;4362;29062;995;13248;0,67110033483431475;2,29765615979679e-02;0,30592310356771735;catholic;confessional;1831-09-19;1888-05-01;4243;1905-05-23;mr. J.A.N. Travaglino;0,740619055853363;0,6883935061788223;0;0;911;0,27962200145384059
01067;Pijnacker Hordijk;1;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Pijnacker Hordijk;social;'s-Gravenhage III;24192;49146;3829;0,313501885521013;0,6368758710098046;0,04961904496952533;525337;130;666;63164;7822;111627;0,34588994211803104;4,28337522520302e-02;0,61127630562993873;liberal;liberal;1842-04-27;1891-09-15;3011;1918-08-09;J.M. Pijnacker Hordijk;0,730039384174722;0,3538614353116464;0;0;911;0,23863918549788926
01458;van Vlijmen;1;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Vlijmen;social;Veghel;6371;1673;5094;0,484929212970011;0,1273358388744004;0,38771217973680722;37335;2175;3377;43259;2;332;0,99233821943890077;4,58789255155644e-05;0,00761590163558369;catholic;confessional;1843-05-02;1888-05-01;4243;1919-12-17;B.R.F. van Vlijmen;0,249560632688928;1,0000000000000000;0;0;1541;NA
00750;Krap;1;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Krap;social;'s-Gravenhage I;24192;49146;3829;0,313501885521013;0,6368758710098046;0,04961904496952533;525337;130;666;63164;7822;111627;0,34588994211803104;4,28337522520302e-02;0,61127630562993873;protestant;confessional;1858-04-14;1897-09-21;813;1933-04-25;J. Krap;0,766169154228856;0,5160020986358866;507;1;911;0,26915005246589718
00438;Geertsema;1;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Geertsema;social;Amsterdam VI;52355;114101;879;0,312875369767233;0,6818704195747474;0,00525290450112269;1203224;63;613;120033;22297;212234;0,33853690730023350;6,28856849539152e-02;0,59857740774585122;liberal;liberal;1845-03-31;1888-05-01;4243;1902-08-07;W.J. Geertsema;0,471825396825397;0,3274111675126903;679;1;848;0,28722504230118445
01069;Pyttersen;1;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Pyttersen;social;Leeuwarden;7567;10928;3173;0,349224663097656;0,5043300662498856;0,14643137404505072;119001;455;1622;6287;4536;29702;0,15513880320789636;1,11930906847625e-01;0,73293028994447873;liberal;liberal;1845-05-24;1891-09-15;3011;1919-09-10;H. Pyttersen;0,690272083488632;0,3813028073044426;1414;1;869;0,29463068956118832
00636;Jansen;1;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Jansen;social;Tilburg;10055;5646;1014;0,601555489081663;0,3377682808038675;0,06066066527042862;56139;1129;2598;50865;818;3746;0,91766043046058909;1,47576178534702e-02;0,06758195168594057;catholic;confessional;1824-06-04;1898-06-14;547;1901-11-13;J.F. Jansen;0,844974446337308;0,5985071250848224;0;0;554;0,35489708210812032
01400;van de Velde;1;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Velde;social;Delft;6212;6537;764;0,459705468807815;0,4837399261533684;0,05653420136668858;90453;871;2950;17408;4312;26030;0,36456544502617799;9,03036649214660e-02;0,54513089005235604;protestant;confessional;1855-09-09;1890-04-29;3515;1919-05-28;mr. H.A. van de Velde;0,825356514944325;0,4915743861338469;243;1;911;0,31006259027443428
00714;Knijff̈;1;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Knijff;social;Bodegraven;778;1055;233;0,376573088092933;0,5105555365561260;0,11272991000483087;88191;4611;6614;10804;6480;27211;0,24281379930329247;1,45634340937184e-01;0,61155185975952353;socialist;socialist;1836-05-13;1894-05-16;2037;1908-04-08;A. Knijff;0,810078090467069;0,3376235776907293;1810;1;911;0,11732885655661257
00689;Ketelaar;1;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Ketelaar;social;Amsterdam V;52355;114101;879;0,312875369767233;0,6818704195747474;0,00525290450112269;1203224;63;613;120033;22297;212234;0,33853690730023350;6,28856849539152e-02;0,59857740774585122;socialist;socialist;1864-05-06;1897-09-21;813;1936-06-27;T.M. Ketelaar;0,597645079899075;0,2592487194080820;1033;1;911;0,15509391007398976
00568;Hesselink van Suchtelen;1;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Hesselink van Suchtelen;social;Doetinchem;11198;2923;7176;0,525801756115885;0,1372459893796198;0,33693837600457432;53051;1703;2565;17135;4000;28870;0,34266573342665735;7,99920007999200e-02;0,57734226577342262;liberal;liberal;1852-10-11;1894-05-16;2037;1934-05-10;mr. H.F. Hesselink van Suchtelen;0,926446280991736;0,4269093895428415;0;0;911;0,32575964960306597
00144;de Boer;1;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Boer;social;Zaandam;4397;5264;465;0,434228718151294;0,5198275998348473;0,04591706424400106;76592;1708;7072;6923;3581;31882;0,16333223234086727;8,44854433067522e-02;0,75218232435238053;liberal;liberal;1852-10-10;1894-05-16;2037;1936-08-05;K. de Boer;0,780834662413610;0,6597793731395553;3768;1;911;0,18298021362283312
01293;Staalman;1;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Staalman;social;Den Helder;3489;6518;2023;0,290024937655860;0,5417990743771597;0,16815129906166135;68331;1001;4604;8122;3247;29486;0,19880063639701384;7,94761963040020e-02;0,72172316729898411;protestant;confessional;1858-11-02;1894-11-27;1842;1938-03-06;A.P. Staalman;0,806456501970294;0,4833174451858913;1842;1;911;0,35119161105815061
00609;Houwing;1;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Houwing;social;Weststellingwerf;7880;3092;5762;0,470897573801841;0,1847683155879332;0,34431542034921037;41045;1449;1690;2416;5267;32355;0,06034267445926370;1,31550027473900e-01;0,80810729806683645;liberal;liberal;1831-03-01;1891-09-15;3011;1907-02-04;W.M. Houwing;0,568548387096774;0,4618157980989839;694;1;911;0,31071779744346117
00731;Kool;1;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Kool;social;Enkhuizen;1063;1078;846;0,355875460328088;0,3608542286023719;0,28315937437886962;90362;6144;9738;16850;4568;20302;0,40388302972195583;1,09491850431448e-01;0,48662511984659634;liberal;liberal;1837-03-05;1897-11-09;764;1914-03-07;A. Kool 2;0,898403296420294;0,3389631370245264;1386;1;785;0,20355411954765751
00348;Drucker;1;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Drucker;social;Groningen;7845;17281;519;0,305907584324430;0,6738465145346280;0,02023708998354999;156159;136;562;8484;5226;40242;0,15725088967971529;9,68638790035587e-02;0,74588523131672613;socialist;socialist;1857-08-11;1894-05-16;2037;1917-09-05;mr. H.L. Drucker;0,893875746186160;0,4433324993745309;1772;1;911;0,04903677758318739
01498;de Waal Malefijt;1;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Waal Malefijt;social;Breukelen;0;0;0;NA;NA;NA;93077;6421;10242;16873;5272;20798;0,39291619123023547;1,22767389330042e-01;0,48431641943972242;protestant;confessional;1852-01-31;1897-09-21;813;1931-03-14;J.H. de Waal Malefijt;0,892292628339628;0,5439456212456528;0;0;911;0,36484350300347773
00019;van Alphen;1;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Alphen;social;Ommen;8340;1224;5578;0,550785893541144;0,0808318239975956;0,36836397667321558;28815;2084;1862;8098;8622;26295;0,18825990933395328;2,00441706381495e-01;0,61129838428455185;protestant;confessional;1829-12-01;1884-12-08;5483;1911-07-15;J. van Alphen;0,838629283489097;0,5651100987091876;0;0;911;0,29119210326499623
00849;Lucasse;1;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Lucasse;social;Middelburg;4892;8019;568;0,362934935826100;0,5949094210688807;0,04213663028907627;111681;4850;6562;6828;8833;37199;0,12917139614074916;1,67101778282255e-01;0,70372682557699584;protestant;confessional;1852-02-09;1888-05-01;4243;1926-03-10;mr. C. Lucasse;0,845634811346736;0,4483221476510067;2255;1;911;0,37634228187919461
00889;Mees;1;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Mees;social;Rotterdam IV;35562;77919;1307;0,309805903056069;0,6788060572697183;0,01138610955462167;511721;66;440;84898;19902;181041;0,29701127549931605;6,96261208154184e-02;0,63336260368526553;liberal;liberal;1834-07-05;1873-10-04;9566;1915-06-04;dr. R.P. Mees R.Az.;0,727533211773899;0,4718614718614719;284;1;694;0,34199134199134201
01179;Schaafsma;1;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Schaafsma;social;Dokkum;9146;3369;7891;0,448201509359992;0,1650948742638522;0,38668836839273130;55594;1403;2442;887;15358;21350;0,02359356297379970;4,08511770182205e-01;0,56789466684399525;socialist;socialist;1858-06-29;1894-05-16;2037;1914-03-24;mr. E. Schaafsma;0,775525667740102;0,4077094143810230;0;0;911;0,05559673832468495
01238;Seret;1;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Seret;social;Gorinchem;2534;3316;926;0,373966942148760;0,4893472550624816;0,13664138659253661;85197;5136;7625;6353;7138;36323;0,12753442807242943;1,43293050146545e-01;0,72917252178102543;protestant;confessional;1845-08-30;1880-10-04;7009;1912-12-23;H. Seret;0,770371551586669;0,5298586199620173;0;0;911;0,41928676936062459
00462;Gleichman;1;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Gleichman;social;Amsterdam IV;52355;114101;879;0,312875369767233;0,6818704195747474;0,00525290450112269;1203224;63;613;120033;22297;212234;0,33853690730023350;6,28856849539152e-02;0,59857740774585122;liberal;liberal;1834-07-19;1880-09-21;7022;1906-04-30;mr. J.G. Gleichman;0,612301101591187;0,4389873417721519;672;1;911;0,26430379746835442
00684;van Kerkwijk;0;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Kerkwijk;social;Zierikzee;1136;1354;465;0,384433164128596;0,4581468267904371;0,15731554959920382;72131;7190;8143;2589;4732;36051;0,05969288942174674;1,09102646868948e-01;0,83120446370930556;liberal;liberal;1830-12-19;1863-03-04;13433;1901-05-21;J.J. van Kerkwijk;0,853048297703880;0,6366186646717785;0;0;911;0,36338133532822142
01446;de Visser;0;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Visser;social;Rotterdam I;35562;77919;1307;0,309805903056069;0,6788060572697183;0,01138610955462167;511721;66;440;84898;19902;181041;0,29701127549931605;6,96261208154184e-02;0,63336260368526553;protestant;confessional;1857-02-09;1897-09-21;813;1932-04-14;dr. J.T. de Visser;0,838629283489097;0,2911921032649962;0;0;911;0,14369779802581625
00087;van den Berch van Heemstede;0;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Berch van Heemstede;social;Oosterhout;9369;2781;3495;0,598849472674976;0,1777496679261805;0,22338296714475489;53602;2326;3044;44546;471;3419;0,91968783549426047;9,72417210339417e-03;0,07058799240234537;catholic;confessional;1860-04-16;1891-09-15;3011;1917-10-24;jhr. I.B.D. van den Berch van Heemstede;0,588825910931174;0,9266462906362879;0;0;911;0,07335370936371215
01177;de Savornin Lohman;0;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Savornin Lohman;social;Goes;967;1582;387;0,329359673024523;0,5387678990398284;0,13177302595467114;71280;5843;6260;3968;6604;30408;0,09682772083943388;1,61151781356759e-01;0,74202049780380674;protestant;confessional;1837-05-29;1879-09-15;7394;1924-06-11;jhr.mr. A.F. de Savornin Lohman;0,692690763052209;0,6256734598266573;0;0;911;0,37432654017334271
01199;Schimmelpenninck;0;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Schimmelpenninck;social;Amersfoort;5179;7387;1361;0,371867595318446;0,5303943967481232;0,09771751512889638;122929;3074;8954;17892;7001;33497;0,30642233259119711;1,19900667922589e-01;0,57367699948621342;protestant;confessional;1854-04-20;1894-05-16;2037;1924-01-03;mr. F.D. graaf van Schimmelpenninck;0,818987703746068;0,4730158730158730;0;0;911;0,23862433862433863
00066;Bastert;0;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Bastert;social;Utrecht II;13291;23050;1186;0,354171663069257;0,6142186282188012;0,03160309632713359;247185;91;593;35993;5555;52349;0,38332428086094333;5,91605695602628e-02;0,55751514957879378;liberal;liberal;1826-11-05;1875-09-20;8850;1902-10-19;J.N. Bastert;0,839208112023177;0,2458296751536435;444;1;911;0,17354404448346503
00862;Mackay;0;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Mackay;social;Kampen;7836;4226;4362;0,477106673161227;0,2572989065376701;0,26557507063969149;64231;2485;3201;3500;9933;31842;0,07730535615681942;2,19392600773054e-01;0,70330204307012700;protestant;confessional;1838-11-29;1876-05-02;8625;1909-11-13;mr. Ã. baron van Mackay 2;0,755624783662167;0,5329925650557621;0;0;911;0,28949814126394052
00676;van Karnebeek;0;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Karnebeek;social;Utrecht I;13291;23050;1186;0,354171663069257;0,6142186282188012;0,03160309632713359;247185;91;593;35993;5555;52349;0,38332428086094333;5,91605695602628e-02;0,55751514957879378;liberal;liberal;1836-09-14;1891-03-03;3207;1925-10-09;jhr.mr. A.P.C. van Karnebeek;0,846612466124661;0,2384565358768697;442;1;911;0,21461088228918274
01422;Vermeulen;0;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Vermeulen;social;Helmond;6544;1634;2071;0,638501317201678;0,1594202566061243;0,20205276395166313;32619;2069;3817;45497;148;2431;0,94635577003078464;3,07845910641484e-03;0,05056577086280056;catholic;confessional;1846-01-11;1880-06-29;7106;1913-10-09;dr. P.J.F. Vermeulen;0,452702702702703;1,0000000000000000;0;0;2073;NA
00574;van den Heuvel;0;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Heuvel;social;Eindhoven;2419;611;664;0,654845695722794;0,1653740404768299;0,17971104424869902;44580;2307;4279;46863;24;903;0,98060263653484003;5,02197112366604e-04;0,01889516635279347;catholic;confessional;1854-12-08;1898-11-22;386;1920-09-13;V.A.M. van den Heuvel;0,511173184357542;0,6002087682672234;0;0;392;0,39979123173277664
00951;Mutsaers;0;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Mutsaers;social;Waalwijk;0;0;0;NA;NA;NA;52094;2743;4507;30181;2568;9850;0,70849080964341882;6,02831052372121e-02;0,23122608511936901;catholic;confessional;1833-08-03;1889-03-19;3921;1907-02-12;W.P.A. Mutsaers;0,662434895833333;0,8433674743942043;0;0;911;0,15663252560579566
00293;van Dedem;0;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Dedem;social;Zwolle;8565;7504;4656;0,413268998793727;0,3620675690566099;0,22464780807428289;105644;1198;1839;12002;3763;29891;0,26287892062379536;8,24207114070440e-02;0,65470036796916065;protestant;confessional;1838-02-07;1879-09-15;7394;1931-03-01;A. baron van Dedem;0,783965828815508;0,4459344401873138;1244;1;911;0,22222222222222221
00245;W.K.F.P. van Bylandt;0;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Bylandt;social;Apeldoorn;12464;6320;8585;0,455405751032190;0,2309143498219553;0,31366819113652034;58966;783;2170;4735;5728;42185;0,08993693967482146;1,08798055006838e-01;0,80126500531834066;protestant;confessional;1841-12-04;1882-11-08;6244;1924-07-04;mr. W.K.F.P. graaf van Bylandt;0,738981024951442;0,5052479934142827;240;1;911;0,44535912739246758
00391;Everts;0;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Everts;social;Roermond;4415;4264;1856;0,419079259610821;0,4047299844383274;0,17616088059213367;45430;2637;6772;44147;546;5159;0,88556126133354718;1,09524191607157e-02;0,10348631950573700;catholic;confessional;1827-03-08;1893-11-14;2220;1900-06-08;dr. W. Everts;0,572298325722983;1,0000000000000000;0;0;2073;NA
00634;Jannink;1;Staatspensioen 1916;1916-05-18;Tweede Kamer;Jannink;social;Lochem;23313;7596;14392;0,514624401227346;0,1676765128711279;0,31769239615433875;51769;3198;4448;16688;1381;35215;0,31318970047293748;2,59177238946025e-02;0,66089257563246007;liberal;liberal;1865-07-25;1905-09-19;3894;1942-04-05;mr. G. Jannink;0,889057895237190;0,4235892992526806;5950;1;1066;0,35557240333586049
01347;van den Tempel;1;Staatspensioen 1916;1916-05-18;Tweede Kamer;Tempel;social;Amsterdam IX;92534;237915;2814;0,277660586383727;0,7138950371913034;0,00844375651526195;1203224;63;613;146338;35054;187360;0,39684666117065126;9,50611793291969e-02;0,50809215950015185;socialist;socialist;1877-08-01;1915-11-10;190;1955-06-27;J. van den Tempel;0,545319822165258;0,5298757348016966;7542;1;203;0,43879752957809359
00356;Duys;1;Staatspensioen 1916;1916-05-18;Tweede Kamer;Duynstee;social;Druten;14358;4654;8596;0,520066647348595;0,1685711508173991;0,31135126020550985;51195;4171;4362;32389;1394;15113;0,66240592277486909;2,85094895287958e-02;0,30908458769633507;catholic;confessional;1858-02-23;1905-06-19;3986;1918-12-06;mr. T.J.A. Duijnstee;0,824835032993401;0,6018158236057068;160;1;1066;0,18121178432462479
00410;Fock;1;Staatspensioen 1916;1916-05-18;Tweede Kamer;Fock;social;Haarlem;17890;30692;1124;0,359916307890396;0,6174662568668688;0,02261251959356222;125812;98;615;27558;3915;22853;0,50727092000147256;7,20649412804182e-02;0,42066413871810920;liberal;liberal;1858-06-19;1901-09-17;5357;1941-10-17;mr. D. Fock;0,770842772995016;0,2986935866983373;4180;1;1066;0,00964964370546318
00071;de Beaufort;1;Staatspensioen 1916;1916-05-18;Tweede Kamer;Beaufort 2;social;Amersfoort;20476;26334;6481;0,384229982548648;0,4941511724738440;0,12161327761139304;122929;3074;8954;25301;12697;48120;0,29379456095125295;1,47437237279082e-01;0,55876820176966491;liberal;liberal;1845-03-19;1877-04-23;14269;1918-04-02;mr. W.H. de Beaufort;0,810681216931217;0,5235354573484070;583;1;1066;0,35662898252826308
00655;de Jong;1;Staatspensioen 1916;1916-05-18;Tweede Kamer;Jong;social;Hoorn;9431;7798;5471;0,415462555066079;0,3435179419012400;0,24100515778791057;101901;3306;8711;16229;1938;21707;0,40700707227767474;4,86030997642574e-02;0,54438982795806790;liberal;liberal;1872-10-21;1912-05-03;1476;1918-12-14;W.J.E.H.M. de Jong;0,879382579933848;0,4862651209677419;5016;1;1066;0,36794354838709675
00772;J. ter Laan;1;Staatspensioen 1916;1916-05-18;Tweede Kamer;Laan;social;Rotterdam V;79286;166498;1756;0,320295709784277;0,6726096168943417;0,00709377456796253;511721;66;440;127063;48938;248949;0,29900694199317568;1,15161783739263e-01;0,58583127426756088;socialist;socialist;1872-12-12;1913-09-16;975;1956-08-09;J. ter Laan;0,770842772995016;0,3122030878859858;4180;1;1066;0,29869358669833729
01189;Schaper;1;Staatspensioen 1916;1916-05-18;Tweede Kamer;Schaper;social;Appingedam;12841;7418;8086;0,453025224907391;0,2616998216044967;0,28526357787885104;89280;4007;5185;1289;14061;31175;0,02770553465878559;3,02224610424503e-01;0,67006985491671145;socialist;socialist;1868-02-12;1899-04-25;6232;1934-08-31;J.H.A. Schaper;0,871941978783286;0,3457085325950164;2747;1;1066;0,29461364208406743
00011;Albarda;1;Staatspensioen 1916;1916-05-18;Tweede Kamer;Albarda;social;Enschede;48057;20732;6857;0,635288052243344;0,2740637428360868;0,09064481363159994;38199;693;1447;44787;5443;51282;0,44119907006068249;5,36192765387343e-02;0,50518165340058319;socialist;socialist;1877-06-05;1913-09-16;975;1957-04-19;J.W. Albarda;0,953003632299525;0,3168511245983577;5521;1;1066;0,19927406878495776
01289;ter Spill;1;Staatspensioen 1916;1916-05-18;Tweede Kamer;Spill;social;Utrecht I;21707;39567;705;0,350231530034366;0,6383900420413174;0,01137463906785271;247185;91;593;49345;8795;60267;0,41674056432474432;7,42777031763325e-02;0,50898173249892320;liberal;liberal;1874-02-07;1913-09-16;975;1946-02-21;mr.dr. J.H.W.Q. ter Spill;0,913381795843145;0,4053378762067008;5117;1;1066;0,17580919931856900
01009;Otto;1;Staatspensioen 1916;1916-05-18;Tweede Kamer;Otto;social;Amsterdam III;92534;237915;2814;0,277660586383727;0,7138950371913034;0,00844375651526195;1203224;63;613;146338;35054;187360;0,39684666117065126;9,50611793291969e-02;0,50809215950015185;liberal;liberal;1872-01-04;1913-11-28;902;1954-05-07;P. Otto;0,617340760474691;0,3299482277976902;4784;1;926;0,19374751095181203
00967;Nierstrasz;1;Staatspensioen 1916;1916-05-18;Tweede Kamer;Nierstrasz;social;Amsterdam VI;92534;237915;2814;0,277660586383727;0,7138950371913034;0,00844375651526195;1203224;63;613;146338;35054;187360;0,39684666117065126;9,50611793291969e-02;0,50809215950015185;liberal;liberal;1861-09-10;1913-09-16;975;1939-07-07;B. Nierstrasz;0,638558201058201;0,4768470343392300;573;1;1031;0,37408949011446407
00337;van Doorn;1;Staatspensioen 1916;1916-05-18;Tweede Kamer;Doorn;social;Gouda;18329;11551;5287;0,521198851195723;0,3284564736503900;0,15033617499554691;76612;2080;4236;10881;6796;45351;0,17263755791076979;1,07825093609190e-01;0,71953734848004058;liberal;liberal;1853-02-12;1905-09-19;3894;1921-04-05;jhr.mr. W.T.C. van Doorn;0,901596489590141;0,4326449313345214;5126;1;1066;0,40266275290910997
01124;Roodenburg;1;Staatspensioen 1916;1916-05-18;Tweede Kamer;Roodenburg;social;Beverwijk;21047;19985;7744;0,431503198294243;0,4097265704788095;0,15876386835959755;82797;1763;7853;39360;5807;34539;0,49381476927709334;7,28552430180915e-02;0,43332998770481518;socialist;socialist;1866-10-22;1913-09-16;975;1929-04-13;mr. L.N. Roodenburg;0,939170448814927;0,3980260934225647;7700;1;1066;0,12249036706550395
01384;Tydeman;1;Staatspensioen 1916;1916-05-18;Tweede Kamer;Tydeman;social;Tiel;14462;6041;7784;0,511259589210591;0,2135571399181381;0,27517236011135848;60458;3748;3829;5992;1356;40067;0,12637351049246015;2,85985447643151e-02;0,84502794474322485;liberal;liberal;1854-03-06;1891-12-14;8921;1916-11-04;mr. M. Tydeman jr.;0,867664319248826;0,5622427983539094;953;1;1066;0,27434842249657065
00702;Kleerekoper;1;Staatspensioen 1916;1916-05-18;Tweede Kamer;Kleerekoper;social;Amsterdam VIII;92534;237915;2814;0,277660586383727;0,7138950371913034;0,00844375651526195;1203224;63;613;146338;35054;187360;0,39684666117065126;9,50611793291969e-02;0,50809215950015185;socialist;socialist;1880-09-22;1913-09-16;975;1943-04-14;A.B. Kleerekoper;0,829640134727885;0,3349589891376635;2939;1;1066;0,31256927510529814
00613;Hubrecht;1;Staatspensioen 1916;1916-05-18;Tweede Kamer;Hubrecht;social;Amsterdam I;92534;237915;2814;0,277660586383727;0,7138950371913034;0,00844375651526195;1203224;63;613;146338;35054;187360;0,39684666117065126;9,50611793291969e-02;0,50809215950015185;liberal;liberal;1844-09-15;1901-09-17;5357;1926-08-01;dr. H.F.R. Hubrecht;0,764274691358025;0,4987172909184197;2712;1;1066;0,30425859415084661
01376;Troelstra;1;Staatspensioen 1916;1916-05-18;Tweede Kamer;Troelstra;social;Leeuwarden;10448;16764;2958;0,346304275770633;0,5556449313153621;0,09804148397617719;119001;455;1622;6762;7542;28872;0,15661478599221787;1,74680377987771e-01;0,66870483602001107;socialist;socialist;1860-04-20;1897-09-21;6813;1930-05-12;mr. P.J. Troelstra;0,796197626543957;0,5716855690262026;7486;1;1066;0,21752053187328901
00949;de Muralt;1;Staatspensioen 1916;1916-05-18;Tweede Kamer;Muralt;social;Oostburg;13744;5236;10026;0,473833000068951;0,1805114275573583;0,34564482621643894;61006;5209;7365;17573;4325;20811;0,41145894307991288;1,01266711934253e-01;0,48727434498583438;liberal;liberal;1871-05-09;1913-09-16;975;1936-11-07;jhr. R.R.L. de Muralt;0,922598627787307;0,5570009460737938;227;1;1066;0,41615421002838221
00369;Eerdmans;1;Staatspensioen 1916;1916-05-18;Tweede Kamer;Eerdmans;social;Rotterdam III;79286;166498;1756;0,320295709784277;0,6726096168943417;0,00709377456796253;511721;66;440;127063;48938;248949;0,29900694199317568;1,15161783739263e-01;0,58583127426756088;liberal;liberal;1868-04-24;1914-03-17;793;1948-04-29;dr. B.D. Eerdmans;0,671607952563655;0,4601468274777137;527;1;862;0,40167802831672783
01269;Smeenge;1;Staatspensioen 1916;1916-05-18;Tweede Kamer;Smeenge;social;Meppel;16288;7096;11221;0,470683427250397;0,2050542836106637;0,32425316832556850;49190;2671;2321;1439;11268;36902;0,02900683343748110;2,27136205124070e-01;0,74385696143844859;liberal;liberal;1852-05-25;1886-04-05;11000;1935-05-09;mr. H. Smeenge;0,830890642615558;0,5090296908478726;869;1;1066;0,35797367615549436
